year,month,day,Upwelling (m^2/s)
2012,   7,  12,1.2568
2012,   7,  13,1.2468
2012,   7,  14,1.5623
2012,   7,  15,0.4835
2012,   7,  16,-0.0736
2012,   7,  17,-0.0901
2012,   7,  18,0.1364
2012,   7,  19,1.1314
2012,   7,  20,1.5994
2012,   7,  21,0.9549
2012,   7,  22,0.8805
2012,   7,  23,0.6569
2012,   7,  24,0.2993
2012,   7,  25,0.1636
2012,   7,  26,0.1435
2012,   7,  27,0.5911
2012,   7,  28,1.7710
2012,   7,  29,2.3391
2012,   7,  30,1.3471
2012,   7,  31,0.3240
2012,   8,   1,0.3600
2012,   8,   2,0.8768
2012,   8,   3,1.2495
2012,   8,   4,0.5235
2012,   8,   5,1.1117
2012,   8,   6,1.9035
2012,   8,   7,1.7882
2012,   8,   8,1.4521
2012,   8,   9,1.1163
2012,   8,  10,1.2440
2012,   8,  11,1.1849
2012,   8,  12,0.9808
2012,   8,  13,1.4861
2012,   8,  14,1.1527
2012,   8,  15,1.1917
2012,   8,  16,1.3883
2012,   8,  17,1.7678
2012,   8,  18,1.0182
2012,   8,  19,1.4152
2012,   8,  20,1.2842
2012,   8,  21,0.8524
2012,   8,  22,0.6160
2012,   8,  23,0.6839
2012,   8,  24,0.4355
2012,   8,  25,0.4156
2012,   8,  26,0.4387
2012,   8,  27,0.6770
2012,   8,  28,1.2607
2012,   8,  29,1.1254
2012,   8,  30,0.9665
2012,   8,  31,1.3818
2012,   9,   1,1.4587
2012,   9,   2,1.2962
2012,   9,   3,1.0449
2012,   9,   4,0.9091
2012,   9,   5,0.8537
2012,   9,   6,0.7225
2012,   9,   7,1.0120
2012,   9,   8,1.5189
2012,   9,   9,1.4623
2012,   9,  10,0.8294
2012,   9,  11,0.7892
2012,   9,  12,0.3645
2012,   9,  13,1.1135
2012,   9,  14,2.2873
2012,   9,  15,2.2001
2012,   9,  16,1.5967
2012,   9,  17,0.9183
2012,   9,  18,0.9945
2012,   9,  19,1.5575
2012,   9,  20,1.6768
2012,   9,  21,1.1531
2012,   9,  22,0.8425
2012,   9,  23,0.8087
2012,   9,  24,0.7730
2012,   9,  25,0.5337
2012,   9,  26,0.6199
2012,   9,  27,0.5347
2012,   9,  28,0.1948
2012,   9,  29,1.2855
2012,   9,  30,1.7828
2012,  10,   1,0.3746
2012,  10,   2,0.3132
2012,  10,   3,-0.0840
2012,  10,   4,0.2935
2012,  10,   5,1.4452
2012,  10,   6,0.6263
2012,  10,   7,0.8445
2012,  10,   8,0.7974
2012,  10,   9,0.6190
2012,  10,  10,-0.0524
2012,  10,  11,0.2063
2012,  10,  12,0.2236
2012,  10,  13,0.4850
2012,  10,  14,0.7809
2012,  10,  15,1.2025
2012,  10,  16,0.8620
2012,  10,  17,0.8356
2012,  10,  18,-0.5885
2012,  10,  19,0.4674
2012,  10,  20,0.9129
2012,  10,  21,0.9294
2012,  10,  22,0.1032
2012,  10,  23,0.3735
2012,  10,  24,1.5766
2012,  10,  25,1.1065
2012,  10,  26,0.9639
2012,  10,  27,0.8044
2012,  10,  28,0.2897
2012,  10,  29,0.4386
2012,  10,  30,0.3812
2012,  10,  31,0.2926
2012,  11,   1,0.4792
2012,  11,   2,0.5175
2012,  11,   3,0.5394
2012,  11,   4,0.2643
2012,  11,   5,0.0668
2012,  11,   6,-0.0788
2012,  11,   7,0.1282
2012,  11,   8,0.7706
2012,  11,   9,1.0508
2012,  11,  10,1.0593
2012,  11,  11,0.9244
2012,  11,  12,0.3233
2012,  11,  13,0.1225
2012,  11,  14,0.0611
2012,  11,  15,-0.4735
2012,  11,  16,-1.5553
2012,  11,  17,-1.5474
2012,  11,  18,-0.0188
2012,  11,  19,0.0803
2012,  11,  20,0.3227
2012,  11,  21,0.5484
2012,  11,  22,1.1241
2012,  11,  23,0.0712
2012,  11,  24,0.1527
2012,  11,  25,0.4487
2012,  11,  26,0.0057
2012,  11,  27,-0.1236
2012,  11,  28,-2.4729
2012,  11,  29,-1.5351
2012,  11,  30,-1.3184
2012,  12,   1,-0.3182
2012,  12,   2,-0.2727
2012,  12,   3,0.2313
2012,  12,   4,0.1481
2012,  12,   5,0.7287
2012,  12,   6,1.5720
2012,  12,   7,2.2577
2012,  12,   8,0.8689
2012,  12,   9,0.2937
2012,  12,  10,0.0526
2012,  12,  11,0.0962
2012,  12,  12,0.0888
2012,  12,  13,0.5436
2012,  12,  14,0.5192
2012,  12,  15,0.1095
2012,  12,  16,-1.3756
2012,  12,  17,-0.3014
2012,  12,  18,2.2283
2012,  12,  19,3.0973
2012,  12,  20,0.0057
2012,  12,  21,-0.0587
2012,  12,  22,-1.2677
2012,  12,  23,-0.3495
2012,  12,  24,0.6119
2012,  12,  25,0.9161
2012,  12,  26,0.6860
2012,  12,  27,1.8074
2012,  12,  28,0.5617
2012,  12,  29,-0.1798
2012,  12,  30,0.3578
2012,  12,  31,0.5597
2013,   1,   1,0.1423
2013,   1,   2,0.1428
2013,   1,   3,0.2794
2013,   1,   4,0.0902
2013,   1,   5,0.0656
2013,   1,   6,1.2587
2013,   1,   7,2.2428
2013,   1,   8,1.2329
2013,   1,   9,0.0124
2013,   1,  10,3.3456
2013,   1,  11,2.4215
2013,   1,  12,1.4604
2013,   1,  13,0.5272
2013,   1,  14,0.5468
2013,   1,  15,-0.0172
2013,   1,  16,0.1965
2013,   1,  17,0.2082
2013,   1,  18,0.0642
2013,   1,  19,0.0720
2013,   1,  20,0.0165
2013,   1,  21,0.0401
2013,   1,  22,-0.0239
2013,   1,  23,-0.1495
2013,   1,  24,-1.5171
2013,   1,  25,-0.4332
2013,   1,  26,0.2442
2013,   1,  27,3.3692
2013,   1,  28,2.7101
2013,   1,  29,1.6513
2013,   1,  30,0.1323
2013,   1,  31,0.2030
2013,   2,   1,0.3903
2013,   2,   2,0.6717
2013,   2,   3,1.3372
2013,   2,   4,1.2653
2013,   2,   5,1.2509
2013,   2,   6,1.5124
2013,   2,   7,0.6860
2013,   2,   8,0.2553
2013,   2,   9,1.4163
2013,   2,  10,0.3400
2013,   2,  11,0.5173
2013,   2,  12,0.2425
2013,   2,  13,0.5406
2013,   2,  14,0.6978
2013,   2,  15,0.0017
2013,   2,  16,-0.0063
2013,   2,  17,0.9887
2013,   2,  18,0.9268
2013,   2,  19,0.4299
2013,   2,  20,2.2162
2013,   2,  21,3.3102
2013,   2,  22,0.5631
2013,   2,  23,0.8141
2013,   2,  24,0.2167
2013,   2,  25,0.2989
2013,   2,  26,1.3325
2013,   2,  27,0.4959
2013,   2,  28,0.5632
2013,   3,   1,0.3930
2013,   3,   2,0.0553
2013,   3,   3,0.5939
2013,   3,   4,1.5223
2013,   3,   5,0.1509
2013,   3,   6,-0.9251
2013,   3,   7,-0.1485
2013,   3,   8,0.9488
2013,   3,   9,2.3592
2013,   3,  10,1.1511
2013,   3,  11,0.8733
2013,   3,  12,1.5849
2013,   3,  13,1.3092
2013,   3,  14,1.1329
2013,   3,  15,1.8709
2013,   3,  16,1.8325
2013,   3,  17,2.0815
2013,   3,  18,1.4574
2013,   3,  19,0.7042
2013,   3,  20,0.5257
2013,   3,  21,2.0093
2013,   3,  22,1.8179
2013,   3,  23,0.7553
2013,   3,  24,0.5790
2013,   3,  25,1.0399
2013,   3,  26,1.3043
2013,   3,  27,0.9319
2013,   3,  28,0.5200
2013,   3,  29,0.1951
2013,   3,  30,-0.1318
2013,   3,  31,-0.3261
2013,   4,   1,-0.0350
2013,   4,   2,1.2053
2013,   4,   3,0.9504
2013,   4,   4,0.5040
2013,   4,   5,1.0265
2013,   4,   6,1.7746
2013,   4,   7,1.7222
2013,   4,   8,5.6510
2013,   4,   9,2.5047
2013,   4,  10,0.3601
2013,   4,  11,1.4652
2013,   4,  12,1.5743
2013,   4,  13,0.8911
2013,   4,  14,1.0893
2013,   4,  15,2.5579
2013,   4,  16,4.2005
2013,   4,  17,0.6222
2013,   4,  18,0.2832
2013,   4,  19,0.7599
2013,   4,  20,0.7059
2013,   4,  21,0.5655
2013,   4,  22,-0.1711
2013,   4,  23,-0.1351
2013,   4,  24,-0.0856
2013,   4,  25,-0.0616
2013,   4,  26,0.7600
2013,   4,  27,2.0948
2013,   4,  28,2.1684
2013,   4,  29,0.6802
2013,   4,  30,-0.0590
2013,   5,   1,0.0795
2013,   5,   2,0.3832
2013,   5,   3,0.6996
2013,   5,   4,0.5753
2013,   5,   5,-1.1908
2013,   5,   6,-0.6730
2013,   5,   7,-0.2512
2013,   5,   8,0.3130
2013,   5,   9,1.6903
2013,   5,  10,2.4773
2013,   5,  11,1.4327
2013,   5,  12,1.3934
2013,   5,  13,2.0485
2013,   5,  14,1.9484
2013,   5,  15,2.1163
2013,   5,  16,1.8967
2013,   5,  17,0.9020
2013,   5,  18,1.0794
2013,   5,  19,0.8841
2013,   5,  20,0.5765
2013,   5,  21,0.9097
2013,   5,  22,3.5899
2013,   5,  23,3.5829
2013,   5,  24,1.1300
2013,   5,  25,1.1467
2013,   5,  26,1.7746
2013,   5,  27,1.4328
2013,   5,  28,0.9954
2013,   5,  29,0.9132
2013,   5,  30,1.1955
2013,   5,  31,1.0342
2013,   6,   1,0.7965
2013,   6,   2,0.4929
2013,   6,   3,0.1699
2013,   6,   4,0.0951
2013,   6,   5,0.3380
2013,   6,   6,0.7968
2013,   6,   7,0.4686
2013,   6,   8,-0.0798
2013,   6,   9,-0.1915
2013,   6,  10,-0.1834
2013,   6,  11,0.5735
2013,   6,  12,0.5293
2013,   6,  13,1.7817
2013,   6,  14,0.8444
2013,   6,  15,0.3560
2013,   6,  16,1.0383
2013,   6,  17,1.1350
2013,   6,  18,2.3125
2013,   6,  19,2.1904
2013,   6,  20,1.2551
2013,   6,  21,0.9378
2013,   6,  22,1.0740
2013,   6,  23,1.2877
2013,   6,  24,0.3547
2013,   6,  25,0.3661
2013,   6,  26,1.2259
2013,   6,  27,0.7952
2013,   6,  28,0.7610
2013,   6,  29,1.1425
2013,   6,  30,1.7434
2013,   7,   1,0.2260
2013,   7,   2,0.0696
2013,   7,   3,0.5138
2013,   7,   4,0.0826
2013,   7,   5,0.2636
2013,   7,   6,0.8710
2013,   7,   7,0.9093
2013,   7,   8,0.9833
2013,   7,   9,1.7505
2013,   7,  10,1.4072
2013,   7,  11,0.7385
2013,   7,  12,0.8378
2013,   7,  13,0.7986
2013,   7,  14,2.0104
2013,   7,  15,2.0423
2013,   7,  16,1.1185
2013,   7,  17,1.2413
2013,   7,  18,2.1317
2013,   7,  19,2.0994
2013,   7,  20,0.8330
2013,   7,  21,0.4046
2013,   7,  22,-0.0281
2013,   7,  23,0.0410
2013,   7,  24,0.6576
2013,   7,  25,1.2142
2013,   7,  26,1.4541
2013,   7,  27,1.1888
2013,   7,  28,0.3868
2013,   7,  29,-0.0270
2013,   7,  30,0.0677
2013,   7,  31,0.3355
2013,   8,   1,1.5100
2013,   8,   2,1.0804
2013,   8,   3,0.9982
2013,   8,   4,0.6035
2013,   8,   5,1.0269
2013,   8,   6,0.9284
2013,   8,   7,1.2558
2013,   8,   8,1.1838
2013,   8,   9,0.9378
2013,   8,  10,0.8872
2013,   8,  11,1.3500
2013,   8,  12,1.4514
2013,   8,  13,1.0445
2013,   8,  14,0.9871
2013,   8,  15,0.5870
2013,   8,  16,0.4651
2013,   8,  17,1.3647
2013,   8,  18,1.4112
2013,   8,  19,0.0546
2013,   8,  20,0.0449
2013,   8,  21,0.2952
2013,   8,  22,0.4533
2013,   8,  23,1.3382
2013,   8,  24,1.5641
2013,   8,  25,1.0137
2013,   8,  26,1.2595
2013,   8,  27,1.1084
2013,   8,  28,1.3312
2013,   8,  29,1.5977
2013,   8,  30,1.0876
2013,   8,  31,0.2909
2013,   9,   1,0.1388
2013,   9,   2,0.6554
2013,   9,   3,0.9715
2013,   9,   4,1.3649
2013,   9,   5,1.6562
2013,   9,   6,1.0863
2013,   9,   7,0.8970
2013,   9,   8,1.2265
2013,   9,   9,0.9595
2013,   9,  10,0.0853
2013,   9,  11,0.0528
2013,   9,  12,0.7802
2013,   9,  13,1.8147
2013,   9,  14,1.8614
2013,   9,  15,1.6315
2013,   9,  16,1.0813
2013,   9,  17,1.2518
2013,   9,  18,0.7765
2013,   9,  19,0.5696
2013,   9,  20,0.1621
2013,   9,  21,0.1968
2013,   9,  22,0.9676
2013,   9,  23,0.9023
2013,   9,  24,0.5578
2013,   9,  25,1.7510
2013,   9,  26,0.9508
2013,   9,  27,0.5211
2013,   9,  28,0.2980
2013,   9,  29,0.5933
2013,   9,  30,0.7674
2013,  10,   1,0.8260
2013,  10,   2,0.5249
2013,  10,   3,0.7340
2013,  10,   4,0.2760
2013,  10,   5,0.1166
2013,  10,   6,0.0356
2013,  10,   7,0.6015
2013,  10,   8,0.4643
2013,  10,   9,0.8768
2013,  10,  10,0.2366
2013,  10,  11,0.2647
2013,  10,  12,0.7912
2013,  10,  13,0.7996
2013,  10,  14,0.4183
2013,  10,  15,0.2387
2013,  10,  16,0.0381
2013,  10,  17,0.2221
2013,  10,  18,0.2169
2013,  10,  19,0.7798
2013,  10,  20,1.2044
2013,  10,  21,0.3328
2013,  10,  22,0.3765
2013,  10,  23,0.4763
2013,  10,  24,0.5643
2013,  10,  25,1.3376
2013,  10,  26,0.9794
2013,  10,  27,1.3985
2013,  10,  28,1.0110
2013,  10,  29,0.0770
2013,  10,  30,0.4729
2013,  10,  31,0.2196
2013,  11,   1,0.1310
2013,  11,   2,0.5393
2013,  11,   3,0.9268
2013,  11,   4,1.4674
2013,  11,   5,0.5291
2013,  11,   6,-0.0256
2013,  11,   7,0.2371
2013,  11,   8,0.5408
2013,  11,   9,-0.1716
2013,  11,  10,-0.0463
2013,  11,  11,0.3376
2013,  11,  12,0.8329
2013,  11,  13,1.0243
2013,  11,  14,1.3317
2013,  11,  15,2.7086
2013,  11,  16,1.0966
2013,  11,  17,0.5220
2013,  11,  18,0.1459
2013,  11,  19,0.5563
2013,  11,  20,0.2358
2013,  11,  21,0.9287
2013,  11,  22,0.2903
2013,  11,  23,-0.2737
2013,  11,  24,0.0360
2013,  11,  25,0.1196
2013,  11,  26,0.1635
2013,  11,  27,-0.0825
2013,  11,  28,-0.3935
2013,  11,  29,-0.1278
2013,  11,  30,0.3638
2013,  12,   1,0.3874
2013,  12,   2,0.3273
2013,  12,   3,2.1818
2013,  12,   4,2.6664
2013,  12,   5,1.2401
2013,  12,   6,0.7683
2013,  12,   7,1.2941
2013,  12,   8,1.8222
2013,  12,   9,0.1415
2013,  12,  10,0.0331
2013,  12,  11,0.0444
2013,  12,  12,0.1336
2013,  12,  13,0.6631
2013,  12,  14,0.1183
2013,  12,  15,0.0927
2013,  12,  16,0.1201
2013,  12,  17,0.0969
2013,  12,  18,0.7091
2013,  12,  19,1.3412
2013,  12,  20,1.5357
2013,  12,  21,0.6724
2013,  12,  22,-0.0069
2013,  12,  23,0.2091
2013,  12,  24,0.4814
2013,  12,  25,0.0455
2013,  12,  26,0.0259
2013,  12,  27,0.0429
2013,  12,  28,0.6789
2013,  12,  29,0.1102
2013,  12,  30,0.0081
2013,  12,  31,0.3739
2014,   1,   1,0.6472
2014,   1,   2,0.2612
2014,   1,   3,0.3439
2014,   1,   4,0.2828
2014,   1,   5,0.2300
2014,   1,   6,0.1175
2014,   1,   7,0.5774
2014,   1,   8,1.3288
2014,   1,   9,3.3653
2014,   1,  10,2.2547
2014,   1,  11,0.6866
2014,   1,  12,3.2138
2014,   1,  13,0.7176
2014,   1,  14,0.1024
2014,   1,  15,0.0836
2014,   1,  16,0.0042
2014,   1,  17,0.0251
2014,   1,  18,0.1405
2014,   1,  19,-0.0291
2014,   1,  20,0.1039
2014,   1,  21,0.5178
2014,   1,  22,0.5607
2014,   1,  23,0.0818
2014,   1,  24,-0.3159
2014,   1,  25,0.0000
2014,   1,  26,-0.0156
2014,   1,  27,0.6791
2014,   1,  28,1.0473
2014,   1,  29,1.0119
2014,   1,  30,0.6812
2014,   1,  31,1.5194
2014,   2,   1,1.3757
2014,   2,   2,0.1359
2014,   2,   3,-0.3337
2014,   2,   4,2.5012
2014,   2,   5,2.1842
2014,   2,   6,0.7498
2014,   2,   7,0.5467
2014,   2,   8,-0.1262
2014,   2,   9,0.1967
2014,   2,  10,1.0119
2014,   2,  11,1.7881
2014,   2,  12,0.9175
2014,   2,  13,0.8819
2014,   2,  14,0.9908
2014,   2,  15,1.0985
2014,   2,  16,1.0906
2014,   2,  17,0.5559
2014,   2,  18,0.5613
2014,   2,  19,1.8621
2014,   2,  20,1.1930
2014,   2,  21,0.5410
2014,   2,  22,0.3161
2014,   2,  23,0.4729
2014,   2,  24,0.1916
2014,   2,  25,-0.2649
2014,   2,  26,-0.9760
2014,   2,  27,-1.0449
2014,   2,  28,-2.9337
2014,   3,   1,-1.0784
2014,   3,   2,-0.3372
2014,   3,   3,0.2359
2014,   3,   4,0.6399
2014,   3,   5,0.9743
2014,   3,   6,0.6972
2014,   3,   7,2.5408
2014,   3,   8,0.6125
2014,   3,   9,0.0977
2014,   3,  10,0.4051
2014,   3,  11,0.4074
2014,   3,  12,-0.0142
2014,   3,  13,0.1640
2014,   3,  14,0.7251
2014,   3,  15,0.7117
2014,   3,  16,0.4119
2014,   3,  17,1.9740
2014,   3,  18,1.3744
2014,   3,  19,0.2291
2014,   3,  20,0.2526
2014,   3,  21,0.7264
2014,   3,  22,0.4868
2014,   3,  23,0.6155
2014,   3,  24,0.7027
2014,   3,  25,0.7923
2014,   3,  26,0.2389
2014,   3,  27,0.4665
2014,   3,  28,0.5729
2014,   3,  29,0.5849
2014,   3,  30,1.1563
2014,   3,  31,0.7990
2014,   4,   1,0.0694
2014,   4,   2,0.3819
2014,   4,   3,0.2822
2014,   4,   4,0.3667
2014,   4,   5,2.1368
2014,   4,   6,1.1189
2014,   4,   7,0.2805
2014,   4,   8,0.2420
2014,   4,   9,0.8939
2014,   4,  10,1.1443
2014,   4,  11,0.6704
2014,   4,  12,0.6242
2014,   4,  13,0.5653
2014,   4,  14,0.6827
2014,   4,  15,1.2448
2014,   4,  16,1.1118
2014,   4,  17,0.3674
2014,   4,  18,0.2596
2014,   4,  19,0.9824
2014,   4,  20,1.1220
2014,   4,  21,0.2479
2014,   4,  22,2.4344
2014,   4,  23,2.3416
2014,   4,  24,0.8646
2014,   4,  25,0.7800
2014,   4,  26,1.6448
2014,   4,  27,0.8742
2014,   4,  28,1.1276
2014,   4,  29,0.8001
2014,   4,  30,0.0814
2014,   5,   1,0.1842
2014,   5,   2,0.5441
2014,   5,   3,1.2349
2014,   5,   4,1.0842
2014,   5,   5,0.9929
2014,   5,   6,1.7928
2014,   5,   7,1.3604
2014,   5,   8,1.0646
2014,   5,   9,0.9326
2014,   5,  10,2.8500
2014,   5,  11,1.0839
2014,   5,  12,0.4875
2014,   5,  13,0.2915
2014,   5,  14,0.1145
2014,   5,  15,0.2587
2014,   5,  16,1.2672
2014,   5,  17,1.7620
2014,   5,  18,1.1606
2014,   5,  19,0.8516
2014,   5,  20,0.4989
2014,   5,  21,0.6398
2014,   5,  22,0.7136
2014,   5,  23,0.4856
2014,   5,  24,0.5754
2014,   5,  25,0.6096
2014,   5,  26,0.2847
2014,   5,  27,0.4896
2014,   5,  28,1.1894
2014,   5,  29,0.3589
2014,   5,  30,1.2151
2014,   5,  31,2.6398
2014,   6,   1,1.6413
2014,   6,   2,0.7057
2014,   6,   3,1.0501
2014,   6,   4,1.3384
2014,   6,   5,1.2977
2014,   6,   6,1.3009
2014,   6,   7,0.8545
2014,   6,   8,0.7434
2014,   6,   9,0.0067
2014,   6,  10,-0.0814
2014,   6,  11,-0.0032
2014,   6,  12,0.1862
2014,   6,  13,0.7185
2014,   6,  14,0.8044
2014,   6,  15,0.7426
2014,   6,  16,1.3596
2014,   6,  17,1.4807
2014,   6,  18,0.8640
2014,   6,  19,0.8259
2014,   6,  20,1.2922
2014,   6,  21,0.8948
2014,   6,  22,1.2390
2014,   6,  23,1.7535
2014,   6,  24,0.9717
2014,   6,  25,2.1331
2014,   6,  26,1.4746
2014,   6,  27,1.2045
2014,   6,  28,1.1037
2014,   6,  29,0.7718
2014,   6,  30,0.3919
2014,   7,   1,0.0261
2014,   7,   2,0.4508
2014,   7,   3,1.1272
2014,   7,   4,0.8158
2014,   7,   5,0.4154
2014,   7,   6,0.5536
2014,   7,   7,0.8583
2014,   7,   8,0.6355
2014,   7,   9,0.6265
2014,   7,  10,0.3530
2014,   7,  11,0.5314
2014,   7,  12,1.6436
2014,   7,  13,1.9566
2014,   7,  14,0.5675
2014,   7,  15,-0.1124
2014,   7,  16,-0.0877
2014,   7,  17,0.0996
2014,   7,  18,0.3454
2014,   7,  19,0.2574
2014,   7,  20,0.0526
2014,   7,  21,0.0353
2014,   7,  22,0.3828
2014,   7,  23,1.0937
2014,   7,  24,1.4993
2014,   7,  25,0.7832
2014,   7,  26,0.0555
2014,   7,  27,0.2514
2014,   7,  28,0.5674
2014,   7,  29,0.9310
2014,   7,  30,1.5070
2014,   7,  31,1.5425
2014,   8,   1,0.8168
2014,   8,   2,0.6078
2014,   8,   3,0.9719
2014,   8,   4,0.8644
2014,   8,   5,0.3952
2014,   8,   6,0.2894
2014,   8,   7,0.3741
2014,   8,   8,0.5704
2014,   8,   9,0.3689
2014,   8,  10,0.9541
2014,   8,  11,0.1630
2014,   8,  12,0.1771
2014,   8,  13,0.3350
2014,   8,  14,0.6525
2014,   8,  15,0.1583
2014,   8,  16,0.2036
2014,   8,  17,0.6209
2014,   8,  18,0.9278
2014,   8,  19,0.7482
2014,   8,  20,0.0608
2014,   8,  21,0.1680
2014,   8,  22,0.3480
2014,   8,  23,0.3892
2014,   8,  24,0.0345
2014,   8,  25,0.1816
2014,   8,  26,0.1570
2014,   8,  27,0.3993
2014,   8,  28,1.0034
2014,   8,  29,1.4284
2014,   8,  30,1.3314
2014,   8,  31,0.8712
2014,   9,   1,0.6718
2014,   9,   2,0.5158
2014,   9,   3,0.4395
2014,   9,   4,0.1605
2014,   9,   5,0.2084
2014,   9,   6,0.7499
2014,   9,   7,1.3562
2014,   9,   8,0.9507
2014,   9,   9,0.9593
2014,   9,  10,0.7331
2014,   9,  11,0.9387
2014,   9,  12,1.2209
2014,   9,  13,1.5821
2014,   9,  14,1.9349
2014,   9,  15,1.6858
2014,   9,  16,1.3777
2014,   9,  17,1.3161
2014,   9,  18,0.3291
2014,   9,  19,0.4329
2014,   9,  20,0.3606
2014,   9,  21,0.4192
2014,   9,  22,0.7725
2014,   9,  23,0.6236
2014,   9,  24,0.9330
2014,   9,  25,0.8934
2014,   9,  26,0.9096
2014,   9,  27,0.7216
2014,   9,  28,0.4337
2014,   9,  29,0.4690
2014,   9,  30,0.6560
2014,  10,   1,0.4790
2014,  10,   2,0.1728
2014,  10,   3,0.0548
2014,  10,   4,0.2648
2014,  10,   5,0.2778
2014,  10,   6,0.2960
2014,  10,   7,0.4361
2014,  10,   8,0.7043
2014,  10,   9,0.5303
2014,  10,  10,0.9782
2014,  10,  11,1.3497
2014,  10,  12,0.6017
2014,  10,  13,-0.3301
2014,  10,  14,-0.4074
2014,  10,  15,0.0034
2014,  10,  16,0.5670
2014,  10,  17,0.2801
2014,  10,  18,0.4445
2014,  10,  19,0.5080
2014,  10,  20,0.7759
2014,  10,  21,3.0775
2014,  10,  22,1.4968
2014,  10,  23,0.5594
2014,  10,  24,0.3833
2014,  10,  25,0.1328
2014,  10,  26,1.5674
2014,  10,  27,2.6181
2014,  10,  28,0.5051
2014,  10,  29,0.1954
2014,  10,  30,-0.0957
2014,  10,  31,-0.1511
2014,  11,   1,0.2478
2014,  11,   2,1.1891
2014,  11,   3,1.1351
2014,  11,   4,0.4122
2014,  11,   5,0.1166
2014,  11,   6,0.2432
2014,  11,   7,0.7108
2014,  11,   8,0.7710
2014,  11,   9,0.5502
2014,  11,  10,0.1847
2014,  11,  11,0.0391
2014,  11,  12,0.3818
2014,  11,  13,0.2503
2014,  11,  14,1.0505
2014,  11,  15,1.6507
2014,  11,  16,0.8739
2014,  11,  17,0.0331
2014,  11,  18,-0.1958
2014,  11,  19,-0.6172
2014,  11,  20,0.3048
2014,  11,  21,0.7820
2014,  11,  22,1.9679
2014,  11,  23,2.2255
2014,  11,  24,0.4770
2014,  11,  25,0.1278
2014,  11,  26,0.1484
2014,  11,  27,0.4615
2014,  11,  28,0.7097
2014,  11,  29,0.2008
2014,  11,  30,-0.6647
2014,  12,   1,-1.1352
2014,  12,   2,-2.2111
2014,  12,   3,-1.4063
2014,  12,   4,-0.2958
2014,  12,   5,-0.4832
2014,  12,   6,-0.1871
2014,  12,   7,0.2012
2014,  12,   8,0.4759
2014,  12,   9,0.7820
2014,  12,  10,0.7606
2014,  12,  11,-0.6858
2014,  12,  12,-1.1853
2014,  12,  13,0.4643
2014,  12,  14,0.3483
2014,  12,  15,-0.4938
2014,  12,  16,-1.0497
2014,  12,  17,0.1254
2014,  12,  18,-0.1998
2014,  12,  19,-0.0774
2014,  12,  20,0.1206
2014,  12,  21,2.8911
2014,  12,  22,3.8638
2014,  12,  23,1.8271
2014,  12,  24,0.2894
2014,  12,  25,4.0774
2014,  12,  26,0.4888
2014,  12,  27,0.0505
2014,  12,  28,0.2219
2014,  12,  29,1.2132
2014,  12,  30,1.9721
2014,  12,  31,0.5890
2015,   1,   1,0.0406
2015,   1,   2,-0.0374
2015,   1,   3,0.1829
2015,   1,   4,0.1211
2015,   1,   5,0.0869
2015,   1,   6,0.0227
2015,   1,   7,0.0132
2015,   1,   8,0.0747
2015,   1,   9,0.0202
2015,   1,  10,-0.0713
2015,   1,  11,0.1376
2015,   1,  12,0.5938
2015,   1,  13,0.6281
2015,   1,  14,0.1025
2015,   1,  15,0.1580
2015,   1,  16,0.5172
2015,   1,  17,0.4227
2015,   1,  18,0.1906
2015,   1,  19,0.6227
2015,   1,  20,1.2575
2015,   1,  21,0.7755
2015,   1,  22,0.0850
2015,   1,  23,0.0802
2015,   1,  24,0.0505
2015,   1,  25,0.0009
2015,   1,  26,-0.0274
2015,   1,  27,-0.3641
2015,   1,  28,0.0674
2015,   1,  29,0.2357
2015,   1,  30,0.4253
2015,   1,  31,0.9608
2015,   2,   1,0.2721
2015,   2,   2,0.3178
2015,   2,   3,0.2193
2015,   2,   4,-0.0926
2015,   2,   5,-0.0599
2015,   2,   6,-0.4589
2015,   2,   7,-2.1349
2015,   2,   8,-0.9942
2015,   2,   9,0.1464
2015,   2,  10,2.3136
2015,   2,  11,0.2986
2015,   2,  12,0.0873
2015,   2,  13,0.0572
2015,   2,  14,0.1340
2015,   2,  15,0.4705
2015,   2,  16,0.6416
2015,   2,  17,0.5555
2015,   2,  18,0.8963
2015,   2,  19,0.6578
2015,   2,  20,0.5934
2015,   2,  21,0.0675
2015,   2,  22,-0.0487
2015,   2,  23,0.2256
2015,   2,  24,0.5380
2015,   2,  25,1.5957
2015,   2,  26,1.4288
2015,   2,  27,2.1738
2015,   2,  28,0.9669
2015,   3,   1,-0.0377
2015,   3,   2,0.0419
2015,   3,   3,0.0175
2015,   3,   4,0.2708
2015,   3,   5,0.0209
2015,   3,   6,0.1423
2015,   3,   7,0.4020
2015,   3,   8,0.9452
2015,   3,   9,0.8904
2015,   3,  10,0.2631
2015,   3,  11,0.3904
2015,   3,  12,0.8074
2015,   3,  13,0.4014
2015,   3,  14,0.2459
2015,   3,  15,0.1105
2015,   3,  16,0.6872
2015,   3,  17,1.1108
2015,   3,  18,1.0943
2015,   3,  19,0.4591
2015,   3,  20,0.2999
2015,   3,  21,0.5253
2015,   3,  22,0.7785
2015,   3,  23,0.9958
2015,   3,  24,2.4720
2015,   3,  25,1.1609
2015,   3,  26,0.3203
2015,   3,  27,0.9740
2015,   3,  28,1.2354
2015,   3,  29,0.4598
