year,month,day,Upwelling (m^2/s)
2011,   4,  25,0.2167
2011,   4,  26,1.4929
2011,   4,  27,1.1607
2011,   4,  28,1.0527
2011,   4,  29,2.3777
2011,   4,  30,1.5108
2011,   5,   1,0.6164
2011,   5,   2,0.7190
2011,   5,   3,1.6134
2011,   5,   4,0.9025
2011,   5,   5,0.9634
2011,   5,   6,1.3906
2011,   5,   7,0.6971
2011,   5,   8,0.3496
2011,   5,   9,1.3011
2011,   5,  10,1.0651
2011,   5,  11,0.5771
2011,   5,  12,0.8728
2011,   5,  13,1.3379
2011,   5,  14,0.3775
2011,   5,  15,-0.0233
2011,   5,  16,-0.4616
2011,   5,  17,-0.6293
2011,   5,  18,0.7867
2011,   5,  19,0.7394
2011,   5,  20,0.7023
2011,   5,  21,0.5682
2011,   5,  22,1.3259
2011,   5,  23,1.5013
2011,   5,  24,1.0168
2011,   5,  25,0.0882
2011,   5,  26,0.3239
2011,   5,  27,0.3947
2011,   5,  28,0.6703
2011,   5,  29,2.2990
2011,   5,  30,0.9268
2011,   5,  31,-0.2211
2011,   6,   1,0.0612
2011,   6,   2,0.1426
2011,   6,   3,0.1988
2011,   6,   4,-1.8182
2011,   6,   5,-0.9961
2011,   6,   6,0.0882
2011,   6,   7,0.6718
2011,   6,   8,0.7612
2011,   6,   9,0.6304
2011,   6,  10,1.3448
2011,   6,  11,1.1770
2011,   6,  12,0.6169
2011,   6,  13,0.8941
2011,   6,  14,1.4274
2011,   6,  15,1.6503
2011,   6,  16,1.0187
2011,   6,  17,0.3678
2011,   6,  18,0.1663
2011,   6,  19,0.7087
2011,   6,  20,0.5234
2011,   6,  21,0.1629
2011,   6,  22,0.3208
2011,   6,  23,1.3044
2011,   6,  24,1.1353
2011,   6,  25,0.8596
2011,   6,  26,0.9467
2011,   6,  27,0.9892
2011,   6,  28,0.1690
2011,   6,  29,0.2440
2011,   6,  30,0.8139
2011,   7,   1,1.1911
2011,   7,   2,1.6539
2011,   7,   3,1.4267
2011,   7,   4,1.3479
2011,   7,   5,0.2009
2011,   7,   6,-0.0198
2011,   7,   7,0.0618
2011,   7,   8,0.2192
2011,   7,   9,0.4821
2011,   7,  10,0.8464
2011,   7,  11,0.5270
2011,   7,  12,0.6718
2011,   7,  13,0.3241
2011,   7,  14,0.5282
2011,   7,  15,0.3277
2011,   7,  16,0.2826
2011,   7,  17,0.3092
2011,   7,  18,0.1738
2011,   7,  19,0.7750
2011,   7,  20,0.8545
2011,   7,  21,0.5737
2011,   7,  22,0.0986
2011,   7,  23,0.1599
2011,   7,  24,0.0482
2011,   7,  25,0.7855
2011,   7,  26,1.0205
2011,   7,  27,0.1042
2011,   7,  28,-0.0932
2011,   7,  29,-0.0515
2011,   7,  30,-0.0374
2011,   7,  31,-0.0117
2011,   8,   1,0.0057
2011,   8,   2,0.1280
2011,   8,   3,0.4399
2011,   8,   4,0.6585
2011,   8,   5,0.6371
2011,   8,   6,0.3308
2011,   8,   7,1.0019
2011,   8,   8,1.3779
2011,   8,   9,0.8855
2011,   8,  10,0.3904
2011,   8,  11,0.1941
2011,   8,  12,0.8765
2011,   8,  13,1.0193
2011,   8,  14,0.9713
2011,   8,  15,1.0337
2011,   8,  16,0.8371
2011,   8,  17,0.6816
2011,   8,  18,0.7352
2011,   8,  19,0.4355
2011,   8,  20,0.0332
2011,   8,  21,0.0635
2011,   8,  22,0.1363
2011,   8,  23,0.4425
2011,   8,  24,0.2438
2011,   8,  25,0.5098
2011,   8,  26,0.5870
2011,   8,  27,0.5335
2011,   8,  28,0.2946
2011,   8,  29,0.8952
2011,   8,  30,0.3959
2011,   8,  31,0.0745
2011,   9,   1,0.0039
2011,   9,   2,-0.0179
2011,   9,   3,-0.0695
2011,   9,   4,0.0159
2011,   9,   5,0.4080
2011,   9,   6,0.8007
2011,   9,   7,0.8105
2011,   9,   8,0.6352
2011,   9,   9,0.6557
2011,   9,  10,-0.0409
2011,   9,  11,-0.1181
2011,   9,  12,0.1644
2011,   9,  13,0.6613
2011,   9,  14,0.4490
2011,   9,  15,0.4954
2011,   9,  16,0.6263
2011,   9,  17,0.3724
2011,   9,  18,1.0316
2011,   9,  19,0.4914
2011,   9,  20,0.0720
2011,   9,  21,0.2319
2011,   9,  22,0.5390
2011,   9,  23,0.4337
2011,   9,  24,0.1755
2011,   9,  25,-0.0224
2011,   9,  26,0.6379
2011,   9,  27,0.9055
2011,   9,  28,0.5086
2011,   9,  29,-0.2424
2011,   9,  30,-0.2644
2011,  10,   1,-0.1193
2011,  10,   2,0.0551
2011,  10,   3,-0.1649
2011,  10,   4,-0.0401
2011,  10,   5,-0.0778
2011,  10,   6,0.4318
2011,  10,   7,0.3999
2011,  10,   8,0.6279
2011,  10,   9,0.6846
2011,  10,  10,0.3190
2011,  10,  11,0.2307
2011,  10,  12,0.6723
2011,  10,  13,0.4806
2011,  10,  14,0.3340
2011,  10,  15,-0.3283
2011,  10,  16,-0.2211
2011,  10,  17,0.2704
2011,  10,  18,0.1008
2011,  10,  19,0.4741
2011,  10,  20,0.8207
2011,  10,  21,1.0926
2011,  10,  22,0.5398
2011,  10,  23,0.0910
2011,  10,  24,-0.0993
2011,  10,  25,0.0786
2011,  10,  26,0.1962
2011,  10,  27,0.1890
2011,  10,  28,0.1914
2011,  10,  29,0.5543
2011,  10,  30,0.5538
2011,  10,  31,0.8594
2011,  11,   1,0.9220
2011,  11,   2,-0.1429
2011,  11,   3,0.1848
2011,  11,   4,0.4115
2011,  11,   5,0.6092
2011,  11,   6,0.3461
2011,  11,   7,0.6866
2011,  11,   8,0.2815
2011,  11,   9,-0.3456
2011,  11,  10,-0.2498
2011,  11,  11,-0.8240
2011,  11,  12,-0.0677
2011,  11,  13,0.5173
2011,  11,  14,0.9587
2011,  11,  15,0.7186
2011,  11,  16,0.8664
2011,  11,  17,0.5788
2011,  11,  18,0.2018
2011,  11,  19,0.1362
2011,  11,  20,-1.0586
2011,  11,  21,-0.5226
2011,  11,  22,-0.2773
2011,  11,  23,-0.8224
2011,  11,  24,-0.6931
2011,  11,  25,0.2310
2011,  11,  26,-0.1031
2011,  11,  27,-0.1794
2011,  11,  28,0.4620
2011,  11,  29,0.9735
2011,  11,  30,1.8353
2011,  12,   1,1.2232
2011,  12,   2,0.4167
2011,  12,   3,0.6126
2011,  12,   4,-0.0689
2011,  12,   5,0.0012
2011,  12,   6,-0.3319
2011,  12,   7,0.1945
2011,  12,   8,0.4166
2011,  12,   9,-0.0952
2011,  12,  10,0.0276
2011,  12,  11,0.0497
2011,  12,  12,-0.0819
2011,  12,  13,0.0168
2011,  12,  14,0.1346
2011,  12,  15,0.2607
2011,  12,  16,0.0496
2011,  12,  17,-0.2008
2011,  12,  18,0.1012
2011,  12,  19,0.3463
2011,  12,  20,-0.0313
2011,  12,  21,0.0094
2011,  12,  22,-0.0911
2011,  12,  23,-0.1155
2011,  12,  24,0.1260
2011,  12,  25,0.1275
2011,  12,  26,0.8166
2011,  12,  27,0.5911
2011,  12,  28,0.6696
2011,  12,  29,0.7604
2011,  12,  30,0.4987
2011,  12,  31,0.3263
2012,   1,   1,-0.5970
2012,   1,   2,-0.2096
2012,   1,   3,0.2238
2012,   1,   4,0.1114
2012,   1,   5,0.5291
2012,   1,   6,1.0625
2012,   1,   7,0.4877
2012,   1,   8,0.0081
2012,   1,   9,-0.0221
2012,   1,  10,0.0133
2012,   1,  11,0.0006
2012,   1,  12,0.1842
2012,   1,  13,-0.1591
2012,   1,  14,-0.0428
2012,   1,  15,0.6183
2012,   1,  16,1.7220
2012,   1,  17,0.5240
2012,   1,  18,0.2676
2012,   1,  19,-0.0199
2012,   1,  20,-1.0352
2012,   1,  21,0.5871
2012,   1,  22,-0.4640
2012,   1,  23,-0.4605
2012,   1,  24,0.6521
2012,   1,  25,0.4835
2012,   1,  26,0.6039
2012,   1,  27,1.0210
2012,   1,  28,0.1821
2012,   1,  29,-0.1203
2012,   1,  30,0.6856
2012,   1,  31,0.7107
2012,   2,   1,0.2242
2012,   2,   2,0.5645
2012,   2,   3,0.2274
2012,   2,   4,-0.1745
2012,   2,   5,-0.2333
2012,   2,   6,-0.5861
2012,   2,   7,-1.9322
2012,   2,   8,0.0496
2012,   2,   9,0.1123
2012,   2,  10,0.0373
2012,   2,  11,0.6490
2012,   2,  12,0.7785
2012,   2,  13,1.6428
2012,   2,  14,1.9729
2012,   2,  15,1.5748
2012,   2,  16,1.0538
2012,   2,  17,0.7747
2012,   2,  18,1.4157
2012,   2,  19,1.9266
2012,   2,  20,-0.0368
2012,   2,  21,0.7302
2012,   2,  22,0.8513
2012,   2,  23,2.2073
2012,   2,  24,0.5618
2012,   2,  25,2.4342
2012,   2,  26,1.8871
2012,   2,  27,1.3235
2012,   2,  28,1.1344
2012,   2,  29,-0.2359
2012,   3,   1,0.3056
2012,   3,   2,0.7325
2012,   3,   3,0.2392
2012,   3,   4,0.1997
2012,   3,   5,1.1127
2012,   3,   6,2.6420
2012,   3,   7,1.7128
2012,   3,   8,0.1511
2012,   3,   9,0.2424
2012,   3,  10,0.8344
2012,   3,  11,0.3426
2012,   3,  12,-0.0944
2012,   3,  13,-1.3195
2012,   3,  14,-1.1837
2012,   3,  15,-0.4777
2012,   3,  16,-0.2834
2012,   3,  17,0.5248
2012,   3,  18,2.5412
2012,   3,  19,0.3761
2012,   3,  20,-0.0526
2012,   3,  21,0.1784
2012,   3,  22,0.5059
2012,   3,  23,0.2700
2012,   3,  24,-0.5965
2012,   3,  25,-0.3615
2012,   3,  26,0.0575
2012,   3,  27,-1.8039
2012,   3,  28,-0.5470
2012,   3,  29,-0.0471
2012,   3,  30,-0.0379
2012,   3,  31,-0.3967
2012,   4,   1,1.7636
2012,   4,   2,1.1390
2012,   4,   3,0.6553
2012,   4,   4,1.1545
2012,   4,   5,1.7646
2012,   4,   6,1.1500
2012,   4,   7,0.6576
2012,   4,   8,0.1547
2012,   4,   9,-0.1723
2012,   4,  10,-0.9142
2012,   4,  11,-0.1266
2012,   4,  12,-0.5208
2012,   4,  13,0.0800
2012,   4,  14,1.9762
2012,   4,  15,0.6012
2012,   4,  16,0.6561
2012,   4,  17,0.4391
2012,   4,  18,0.8614
2012,   4,  19,0.7641
2012,   4,  20,1.1682
2012,   4,  21,0.8616
2012,   4,  22,-0.1513
2012,   4,  23,-0.5482
2012,   4,  24,-0.4615
2012,   4,  25,-0.1926
2012,   4,  26,0.2415
2012,   4,  27,1.5982
2012,   4,  28,1.9844
2012,   4,  29,1.6459
2012,   4,  30,1.3285
2012,   5,   1,1.7044
2012,   5,   2,1.4287
2012,   5,   3,0.1628
2012,   5,   4,0.8855
2012,   5,   5,2.0048
2012,   5,   6,1.3545
2012,   5,   7,0.9512
2012,   5,   8,0.9541
2012,   5,   9,1.2411
2012,   5,  10,1.1149
2012,   5,  11,0.2612
2012,   5,  12,-0.0870
2012,   5,  13,-0.1436
2012,   5,  14,-0.1759
2012,   5,  15,0.4883
2012,   5,  16,0.9134
2012,   5,  17,0.9832
2012,   5,  18,1.4657
2012,   5,  19,1.2882
2012,   5,  20,1.3302
2012,   5,  21,0.9423
2012,   5,  22,0.8379
2012,   5,  23,2.2614
2012,   5,  24,2.3894
2012,   5,  25,2.0868
2012,   5,  26,1.3143
2012,   5,  27,0.5314
2012,   5,  28,0.7269
2012,   5,  29,1.0998
2012,   5,  30,1.2395
2012,   5,  31,0.9010
2012,   6,   1,1.4531
2012,   6,   2,0.5901
2012,   6,   3,0.6093
2012,   6,   4,0.2463
2012,   6,   5,0.5851
2012,   6,   6,1.7747
2012,   6,   7,0.9537
2012,   6,   8,1.1835
2012,   6,   9,2.1971
2012,   6,  10,0.9328
2012,   6,  11,0.8260
2012,   6,  12,1.2012
2012,   6,  13,1.3404
2012,   6,  14,1.1419
2012,   6,  15,0.9644
2012,   6,  16,0.2037
2012,   6,  17,-0.1640
2012,   6,  18,0.0638
2012,   6,  19,0.2046
2012,   6,  20,0.5988
2012,   6,  21,0.6480
2012,   6,  22,0.2748
2012,   6,  23,0.4398
2012,   6,  24,0.3553
2012,   6,  25,0.2318
2012,   6,  26,0.8619
2012,   6,  27,1.5826
2012,   6,  28,1.1702
2012,   6,  29,0.7272
2012,   6,  30,0.4790
2012,   7,   1,0.4433
2012,   7,   2,1.5142
2012,   7,   3,1.8723
2012,   7,   4,0.7700
2012,   7,   5,0.9026
2012,   7,   6,1.3168
2012,   7,   7,1.2449
2012,   7,   8,0.7704
2012,   7,   9,1.3260
2012,   7,  10,1.6438
2012,   7,  11,0.9183
2012,   7,  12,0.9602
2012,   7,  13,0.8714
2012,   7,  14,0.2361
2012,   7,  15,0.0467
2012,   7,  16,0.0318
2012,   7,  17,0.0299
2012,   7,  18,0.0792
2012,   7,  19,0.3024
2012,   7,  20,1.1456
2012,   7,  21,0.8756
2012,   7,  22,1.0009
2012,   7,  23,0.0096
2012,   7,  24,-0.3224
2012,   7,  25,-0.0674
2012,   7,  26,0.0159
2012,   7,  27,0.1999
2012,   7,  28,1.0969
2012,   7,  29,1.6236
2012,   7,  30,1.2337
2012,   7,  31,0.8665
2012,   8,   1,0.6032
2012,   8,   2,0.8192
2012,   8,   3,0.4516
2012,   8,   4,0.2906
2012,   8,   5,0.3079
2012,   8,   6,1.1906
2012,   8,   7,1.9763
2012,   8,   8,2.0790
2012,   8,   9,1.8770
2012,   8,  10,1.6717
2012,   8,  11,1.1977
2012,   8,  12,0.4670
2012,   8,  13,0.3976
2012,   8,  14,0.1174
2012,   8,  15,0.0021
2012,   8,  16,0.2598
2012,   8,  17,1.0602
2012,   8,  18,1.3232
2012,   8,  19,1.4342
2012,   8,  20,1.4108
2012,   8,  21,0.9552
2012,   8,  22,0.6395
2012,   8,  23,0.1483
2012,   8,  24,0.2215
2012,   8,  25,0.1008
2012,   8,  26,0.2158
2012,   8,  27,0.6771
2012,   8,  28,1.1154
2012,   8,  29,1.4042
2012,   8,  30,0.7643
2012,   8,  31,0.4578
2012,   9,   1,0.5979
2012,   9,   2,0.5943
2012,   9,   3,0.3908
2012,   9,   4,0.2744
2012,   9,   5,0.2231
2012,   9,   6,0.1407
2012,   9,   7,0.1961
2012,   9,   8,0.9642
2012,   9,   9,1.0322
2012,   9,  10,0.7141
2012,   9,  11,0.3067
2012,   9,  12,-0.0505
2012,   9,  13,0.2672
2012,   9,  14,0.6821
2012,   9,  15,0.9229
2012,   9,  16,0.5787
2012,   9,  17,0.0987
2012,   9,  18,0.6324
2012,   9,  19,1.3991
2012,   9,  20,1.3269
2012,   9,  21,1.3348
2012,   9,  22,1.2351
2012,   9,  23,0.0475
2012,   9,  24,0.0888
2012,   9,  25,0.1900
2012,   9,  26,0.8676
2012,   9,  27,0.2234
2012,   9,  28,0.0326
2012,   9,  29,0.2025
2012,   9,  30,0.4197
2012,  10,   1,0.5661
2012,  10,   2,0.5547
2012,  10,   3,0.0086
2012,  10,   4,-0.1502
2012,  10,   5,0.1498
2012,  10,   6,0.2535
2012,  10,   7,0.4811
2012,  10,   8,0.1665
2012,  10,   9,-0.0455
2012,  10,  10,0.3024
2012,  10,  11,0.3099
2012,  10,  12,0.0665
2012,  10,  13,0.1939
2012,  10,  14,0.7790
2012,  10,  15,1.3585
2012,  10,  16,1.0223
2012,  10,  17,0.7597
2012,  10,  18,-0.1405
2012,  10,  19,-0.0254
2012,  10,  20,0.8694
2012,  10,  21,1.1226
2012,  10,  22,-0.0086
2012,  10,  23,0.0527
2012,  10,  24,0.0285
2012,  10,  25,-0.0819
2012,  10,  26,0.8555
2012,  10,  27,0.8958
2012,  10,  28,0.9706
2012,  10,  29,1.0307
2012,  10,  30,0.6010
2012,  10,  31,-0.0650
2012,  11,   1,-0.0142
2012,  11,   2,0.5027
2012,  11,   3,0.2876
2012,  11,   4,0.4204
2012,  11,   5,0.2071
2012,  11,   6,-0.0395
2012,  11,   7,0.3956
2012,  11,   8,0.7000
2012,  11,   9,0.4964
2012,  11,  10,0.7629
2012,  11,  11,0.2970
2012,  11,  12,0.2069
2012,  11,  13,0.2685
2012,  11,  14,-0.0964
2012,  11,  15,-0.4682
2012,  11,  16,-1.2526
2012,  11,  17,-1.0372
2012,  11,  18,-0.1175
2012,  11,  19,-0.3069
2012,  11,  20,-0.6316
2012,  11,  21,-0.2720
2012,  11,  22,0.7696
2012,  11,  23,0.5290
2012,  11,  24,0.6459
2012,  11,  25,1.3466
2012,  11,  26,0.3022
2012,  11,  27,-0.6342
2012,  11,  28,-2.2105
2012,  11,  29,-1.3443
2012,  11,  30,-1.2233
2012,  12,   1,-0.7051
2012,  12,   2,-0.7024
2012,  12,   3,0.2201
2012,  12,   4,-0.2296
2012,  12,   5,-0.5589
2012,  12,   6,1.0673
2012,  12,   7,0.7925
2012,  12,   8,0.8794
2012,  12,   9,0.9614
2012,  12,  10,0.1176
2012,  12,  11,0.1907
2012,  12,  12,0.4197
2012,  12,  13,0.3946
2012,  12,  14,0.0922
2012,  12,  15,-0.1238
2012,  12,  16,-0.7238
2012,  12,  17,-0.2622
2012,  12,  18,1.9008
2012,  12,  19,1.1868
2012,  12,  20,-0.5259
2012,  12,  21,-2.1127
2012,  12,  22,-0.6760
2012,  12,  23,-0.7176
2012,  12,  24,0.4359
2012,  12,  25,-0.1420
2012,  12,  26,1.1033
2012,  12,  27,1.6454
2012,  12,  28,-0.0830
2012,  12,  29,-0.4212
2012,  12,  30,0.4722
2012,  12,  31,0.3049
2013,   1,   1,0.0020
2013,   1,   2,-0.5358
2013,   1,   3,-0.0391
2013,   1,   4,0.1497
2013,   1,   5,-0.2794
2013,   1,   6,0.7904
2013,   1,   7,1.1010
2013,   1,   8,1.0390
2013,   1,   9,0.7291
2013,   1,  10,1.9507
2013,   1,  11,2.3955
2013,   1,  12,0.7119
2013,   1,  13,0.1309
2013,   1,  14,0.3035
2013,   1,  15,-0.0313
2013,   1,  16,-0.1127
2013,   1,  17,-0.0031
2013,   1,  18,-0.1327
2013,   1,  19,-0.2365
2013,   1,  20,-0.2072
2013,   1,  21,-0.2866
2013,   1,  22,-0.2783
2013,   1,  23,-0.2317
2013,   1,  24,0.0102
2013,   1,  25,0.1185
2013,   1,  26,1.0445
2013,   1,  27,1.6490
2013,   1,  28,2.2371
2013,   1,  29,2.7897
2013,   1,  30,0.9975
2013,   1,  31,0.1384
2013,   2,   1,0.1152
2013,   2,   2,0.2379
2013,   2,   3,0.9138
2013,   2,   4,0.8573
2013,   2,   5,0.8460
2013,   2,   6,1.0517
2013,   2,   7,0.4014
2013,   2,   8,0.4728
2013,   2,   9,0.9761
2013,   2,  10,0.1291
2013,   2,  11,0.2686
2013,   2,  12,0.1741
2013,   2,  13,0.3655
2013,   2,  14,0.4252
2013,   2,  15,-0.0606
2013,   2,  16,0.0177
2013,   2,  17,1.2867
2013,   2,  18,0.8396
2013,   2,  19,0.7443
2013,   2,  20,2.2884
2013,   2,  21,2.1150
2013,   2,  22,0.7572
2013,   2,  23,1.6884
2013,   2,  24,1.5199
2013,   2,  25,1.2445
2013,   2,  26,1.1904
2013,   2,  27,0.9379
2013,   2,  28,1.0811
2013,   3,   1,0.8241
2013,   3,   2,0.4926
2013,   3,   3,0.2215
2013,   3,   4,0.6347
2013,   3,   5,-0.0197
2013,   3,   6,-0.8664
2013,   3,   7,-0.2553
2013,   3,   8,0.6082
2013,   3,   9,1.7181
2013,   3,  10,0.7674
2013,   3,  11,0.5488
2013,   3,  12,1.1088
2013,   3,  13,0.8919
2013,   3,  14,0.7531
2013,   3,  15,1.3339
2013,   3,  16,1.3036
2013,   3,  17,1.4996
2013,   3,  18,1.0085
2013,   3,  19,0.4158
2013,   3,  20,-0.0538
2013,   3,  21,1.3465
2013,   3,  22,2.0880
2013,   3,  23,1.3207
2013,   3,  24,1.3118
2013,   3,  25,1.1120
2013,   3,  26,0.6722
2013,   3,  27,0.0555
2013,   3,  28,-0.0742
2013,   3,  29,-0.0105
2013,   3,  30,-0.3410
2013,   3,  31,-0.5338
2013,   4,   1,-0.2207
2013,   4,   2,0.4346
2013,   4,   3,0.6213
2013,   4,   4,-0.3305
2013,   4,   5,0.0424
2013,   4,   6,0.1097
2013,   4,   7,0.3138
2013,   4,   8,3.7281
2013,   4,   9,2.3543
2013,   4,  10,1.2599
2013,   4,  11,2.1057
2013,   4,  12,1.6921
2013,   4,  13,1.6499
2013,   4,  14,2.8112
2013,   4,  15,1.6712
2013,   4,  16,2.5518
2013,   4,  17,1.3723
2013,   4,  18,0.7430
2013,   4,  19,0.8702
2013,   4,  20,1.5790
2013,   4,  21,1.0693
2013,   4,  22,0.4436
2013,   4,  23,-0.1404
2013,   4,  24,-0.0644
2013,   4,  25,-0.0117
2013,   4,  26,0.4758
2013,   4,  27,0.9678
2013,   4,  28,1.1079
2013,   4,  29,1.0429
2013,   4,  30,2.1024
2013,   5,   1,0.3289
2013,   5,   2,0.0185
2013,   5,   3,0.2086
2013,   5,   4,0.0586
2013,   5,   5,-1.5558
2013,   5,   6,-1.2159
2013,   5,   7,-0.3025
2013,   5,   8,0.1062
2013,   5,   9,0.7323
2013,   5,  10,1.0487
2013,   5,  11,0.9015
2013,   5,  12,0.9646
2013,   5,  13,1.3006
2013,   5,  14,1.0055
2013,   5,  15,1.1234
2013,   5,  16,0.7337
2013,   5,  17,0.5760
2013,   5,  18,1.2661
2013,   5,  19,1.7736
2013,   5,  20,1.2220
2013,   5,  21,2.0160
2013,   5,  22,3.2899
2013,   5,  23,2.1088
2013,   5,  24,1.5823
2013,   5,  25,1.0812
2013,   5,  26,0.3814
2013,   5,  27,0.3347
2013,   5,  28,0.2814
2013,   5,  29,0.6153
2013,   5,  30,1.7673
2013,   5,  31,1.7011
2013,   6,   1,1.7426
2013,   6,   2,1.8239
2013,   6,   3,-0.0226
2013,   6,   4,-0.0540
2013,   6,   5,0.0331
2013,   6,   6,0.0484
2013,   6,   7,0.2203
2013,   6,   8,-0.1337
2013,   6,   9,-0.3165
2013,   6,  10,-0.0079
2013,   6,  11,0.1976
2013,   6,  12,1.6027
2013,   6,  13,2.0253
2013,   6,  14,1.3564
2013,   6,  15,0.9685
2013,   6,  16,0.9771
2013,   6,  17,0.9214
2013,   6,  18,0.6121
2013,   6,  19,1.1600
2013,   6,  20,1.5427
2013,   6,  21,1.2730
2013,   6,  22,1.3390
2013,   6,  23,0.5706
2013,   6,  24,-0.0243
2013,   6,  25,-0.3760
2013,   6,  26,0.0401
2013,   6,  27,0.7193
2013,   6,  28,1.2440
2013,   6,  29,0.9465
2013,   6,  30,0.9510
2013,   7,   1,0.9103
2013,   7,   2,0.3121
2013,   7,   3,0.0361
2013,   7,   4,0.0358
2013,   7,   5,0.8956
2013,   7,   6,0.4007
2013,   7,   7,-0.0178
2013,   7,   8,-0.0411
2013,   7,   9,0.2752
2013,   7,  10,0.3776
2013,   7,  11,0.3657
2013,   7,  12,0.3420
2013,   7,  13,0.3476
2013,   7,  14,0.5609
2013,   7,  15,0.2991
2013,   7,  16,0.0773
2013,   7,  17,0.6595
2013,   7,  18,1.0200
2013,   7,  19,1.2855
2013,   7,  20,0.9637
2013,   7,  21,0.0721
2013,   7,  22,-0.0631
2013,   7,  23,-0.0090
2013,   7,  24,0.1170
2013,   7,  25,0.2259
2013,   7,  26,0.1728
2013,   7,  27,0.0929
2013,   7,  28,0.0561
2013,   7,  29,-0.0106
2013,   7,  30,0.0249
2013,   7,  31,0.4238
2013,   8,   1,0.8573
2013,   8,   2,1.4706
2013,   8,   3,0.5679
2013,   8,   4,0.3778
2013,   8,   5,0.3252
2013,   8,   6,0.2425
2013,   8,   7,0.0705
2013,   8,   8,0.1597
2013,   8,   9,0.2967
2013,   8,  10,0.4732
2013,   8,  11,0.6871
2013,   8,  12,0.6297
2013,   8,  13,0.7594
2013,   8,  14,1.0093
2013,   8,  15,0.4696
2013,   8,  16,0.8113
2013,   8,  17,1.0235
2013,   8,  18,0.6854
2013,   8,  19,-0.2127
2013,   8,  20,-0.2008
2013,   8,  21,-0.1715
2013,   8,  22,0.0348
2013,   8,  23,0.5815
2013,   8,  24,0.7865
2013,   8,  25,0.1681
2013,   8,  26,0.3175
2013,   8,  27,0.9806
2013,   8,  28,0.5536
2013,   8,  29,0.4120
2013,   8,  30,1.0947
2013,   8,  31,1.2626
2013,   9,   1,0.7530
2013,   9,   2,0.2960
2013,   9,   3,0.5506
2013,   9,   4,0.4733
2013,   9,   5,0.5199
2013,   9,   6,0.7295
2013,   9,   7,0.3614
2013,   9,   8,0.1493
2013,   9,   9,0.1759
2013,   9,  10,-0.2537
2013,   9,  11,-0.2888
2013,   9,  12,0.0868
2013,   9,  13,0.6927
2013,   9,  14,0.8645
2013,   9,  15,0.4554
2013,   9,  16,0.5709
2013,   9,  17,0.4143
2013,   9,  18,1.1702
2013,   9,  19,0.9910
2013,   9,  20,0.5115
2013,   9,  21,-0.1918
2013,   9,  22,0.3079
2013,   9,  23,0.3961
2013,   9,  24,0.6094
2013,   9,  25,1.0189
2013,   9,  26,1.8194
2013,   9,  27,0.6501
2013,   9,  28,0.5516
2013,   9,  29,0.3811
2013,   9,  30,0.1020
2013,  10,   1,0.7509
2013,  10,   2,1.7488
2013,  10,   3,2.0360
2013,  10,   4,0.6466
2013,  10,   5,-0.0906
2013,  10,   6,-0.0785
2013,  10,   7,0.0955
2013,  10,   8,0.6557
2013,  10,   9,1.4288
2013,  10,  10,0.2004
2013,  10,  11,0.0890
2013,  10,  12,0.7025
2013,  10,  13,0.5716
2013,  10,  14,0.2824
2013,  10,  15,0.2057
2013,  10,  16,0.0681
2013,  10,  17,0.1069
2013,  10,  18,0.7657
2013,  10,  19,0.6203
2013,  10,  20,0.5420
2013,  10,  21,0.5803
2013,  10,  22,0.2637
2013,  10,  23,0.4209
2013,  10,  24,0.3103
2013,  10,  25,0.3684
2013,  10,  26,0.6703
2013,  10,  27,0.6744
2013,  10,  28,1.2741
2013,  10,  29,0.0459
2013,  10,  30,0.2594
2013,  10,  31,0.4205
2013,  11,   1,0.2830
2013,  11,   2,0.6515
2013,  11,   3,2.0100
2013,  11,   4,1.4461
2013,  11,   5,0.7698
2013,  11,   6,0.2823
2013,  11,   7,0.2302
2013,  11,   8,0.7929
2013,  11,   9,0.4402
2013,  11,  10,-0.2440
2013,  11,  11,-0.0812
2013,  11,  12,0.1134
2013,  11,  13,0.9637
2013,  11,  14,1.3675
2013,  11,  15,1.8625
2013,  11,  16,1.5104
2013,  11,  17,0.3073
2013,  11,  18,0.1049
2013,  11,  19,-0.1468
2013,  11,  20,-0.2328
2013,  11,  21,0.6252
2013,  11,  22,0.0601
2013,  11,  23,-0.2453
2013,  11,  24,-0.2277
2013,  11,  25,-0.0808
2013,  11,  26,0.0707
2013,  11,  27,-0.0692
2013,  11,  28,-0.1331
2013,  11,  29,0.0625
2013,  11,  30,0.2678
2013,  12,   1,0.3249
2013,  12,   2,0.9592
2013,  12,   3,1.4206
2013,  12,   4,0.9624
2013,  12,   5,0.2961
2013,  12,   6,0.2596
2013,  12,   7,0.9140
2013,  12,   8,0.4761
2013,  12,   9,-0.1539
2013,  12,  10,-0.1147
2013,  12,  11,0.1326
2013,  12,  12,-0.1360
2013,  12,  13,0.5729
2013,  12,  14,0.3451
2013,  12,  15,0.2522
2013,  12,  16,0.0226
2013,  12,  17,-0.1055
2013,  12,  18,0.3182
2013,  12,  19,2.3422
2013,  12,  20,0.6840
2013,  12,  21,1.5945
2013,  12,  22,0.4500
2013,  12,  23,-0.0590
2013,  12,  24,0.0878
2013,  12,  25,0.0865
2013,  12,  26,-0.0651
2013,  12,  27,-0.0904
2013,  12,  28,0.7763
2013,  12,  29,0.1399
2013,  12,  30,-0.1715
2013,  12,  31,0.2428
2014,   1,   1,0.3971
2014,   1,   2,0.3137
2014,   1,   3,0.1924
